datetimestart,datetimestop,provider,server,distance,ping,download,upload
2018-04-27 12:30:01,2018-04-27 12:30:31,Telstra Internet,Telstra (Brisbane),3.77,17.756,33.36,0.83
2018-04-27 13:00:01,2018-04-27 13:00:30,Telstra Internet,Telstra (Brisbane),5.31,17.783,32,1.19
2018-04-27 13:30:01,2018-04-27 13:30:25,Telstra Internet,Telstra (Brisbane),5.31,17.868,34.17,1.21
2018-04-27 14:00:01,2018-04-27 14:00:26,Telstra Internet,Telstra (Brisbane),3.77,16.205,34.39,1.22
2018-04-27 14:30:01,2018-04-27 14:30:28,Telstra Internet,Telstra (Brisbane),3.77,15.151,34.07,1.3
2018-04-27 15:00:01,2018-04-27 15:00:27,Telstra Internet,Telstra (Brisbane),5.31,16.194,31.67,1.15
2018-04-27 15:30:01,2018-04-27 15:30:32,Telstra Internet,Telstra (Brisbane),5.31,16.782,34.21,1.02
2018-04-27 16:00:01,2018-04-27 16:00:29,Telstra Internet,'Yes' Optus (Brisbane),5.31,21.571,33.28,1.02
2018-04-27 16:30:01,2018-04-27 16:30:26,Telstra Internet,Telstra (Brisbane),5.31,17.92,34.28,1.16
2018-04-27 17:00:01,2018-04-27 17:00:36,Telstra Internet,Internode (Brisbane),5.31,16.654,31.54,0.87
2018-04-27 17:30:01,2018-04-27 17:30:28,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.649,29.21,1.07
2018-04-27 18:00:01,2018-04-27 18:00:27,Telstra Internet,Internode (Brisbane),5.31,17.944,29.03,1.06
2018-04-27 18:30:01,2018-04-27 18:30:28,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.227,29.17,1.1
2018-04-27 19:00:01,2018-04-27 19:00:31,Telstra Internet,Telstra (Brisbane),5.31,14.598,35.14,1.08
2018-04-27 19:30:01,2018-04-27 19:30:30,Telstra Internet,Telstra (Brisbane),5.31,16.43,32.88,0.96
2018-04-27 20:00:01,2018-04-27 20:00:28,Telstra Internet,Telstra (Brisbane),5.31,16.2,31.55,1.12
2018-04-27 20:30:01,2018-04-27 20:30:27,Telstra Internet,Telstra (Brisbane),5.31,16.408,34.63,1.18
2018-04-27 21:00:01,2018-04-27 21:00:37,Telstra Internet,Internode (Brisbane),5.31,17.926,29.14,0.87
2018-04-27 21:30:01,2018-04-27 21:30:33,Telstra Internet,AARNet (Brisbane),5.31,18.055,30.4,1.5
2018-04-27 22:00:01,2018-04-27 22:00:30,Telstra Internet,Telstra (Brisbane),5.31,16.226,31.75,1.18
2018-04-27 22:30:01,2018-04-27 22:30:27,Telstra Internet,Telstra (Brisbane),5.31,15.53,33.96,1.2
2018-04-27 23:00:01,2018-04-27 23:00:29,Telstra Internet,Internode (Brisbane),5.31,17.923,33.66,1.03
2018-04-27 23:30:01,2018-04-27 23:30:28,Telstra Internet,Telstra (Brisbane),5.31,14.223,34.15,1.19
2018-04-28 00:00:01,2018-04-28 00:00:27,Telstra Internet,'Yes' Optus (Brisbane),5.31,15.646,35.38,1.39
2018-04-28 00:30:01,2018-04-28 00:30:28,Telstra Internet,AARNet (Brisbane),5.31,16.92,35.11,2.03
2018-04-28 01:00:01,2018-04-28 01:00:31,Telstra Internet,Telstra (Brisbane),5.31,14.863,33.84,1.13
2018-04-28 01:30:01,2018-04-28 01:30:25,Telstra Internet,Telstra (Brisbane),5.31,17.29,34.85,1.36
2018-04-28 02:00:01,2018-04-28 02:00:28,Telstra Internet,Telstra (Brisbane),5.31,15.562,33.88,1.11
2018-04-28 02:30:01,2018-04-28 02:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.32,34.8,1.15
2018-04-28 03:00:01,2018-04-28 03:00:29,Telstra Internet,Telstra (Brisbane),5.31,13.844,34.71,1.25
2018-04-28 03:30:01,2018-04-28 03:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.141,34.47,1.27
2018-04-28 04:00:01,2018-04-28 04:00:29,Telstra Internet,Telstra (Brisbane),5.31,14.047,35.22,1.02
2018-04-28 04:30:01,2018-04-28 04:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.131,34.25,1.18
2018-04-28 05:00:01,2018-04-28 05:00:32,Telstra Internet,AARNet (Brisbane),5.31,15.381,34.93,1.33
2018-04-28 05:30:01,2018-04-28 05:30:27,Telstra Internet,Telstra (Brisbane),5.31,13.397,34.47,1.14
2018-04-28 06:00:01,2018-04-28 06:00:27,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.217,35.15,1.14
2018-04-28 06:30:01,2018-04-28 06:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.311,34.6,1.22
2018-04-28 07:00:01,2018-04-28 07:00:27,Telstra Internet,Telstra (Brisbane),5.31,17.458,34.33,1.16
2018-04-28 07:30:01,2018-04-28 07:30:27,Telstra Internet,Telstra (Brisbane),5.31,17.764,34.69,1.2
2018-04-28 08:00:01,2018-04-28 08:00:27,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.761,28.54,1.08
2018-04-28 08:30:01,2018-04-28 08:30:26,Telstra Internet,Telstra (Brisbane),5.31,16.828,34.31,1.25
2018-04-28 09:00:01,2018-04-28 09:00:29,Telstra Internet,Telstra (Brisbane),5.31,16.368,34.14,1.13
2018-04-28 09:30:01,2018-04-28 09:30:27,Telstra Internet,Telstra (Brisbane),5.31,16.534,34.72,1.15
2018-04-28 10:00:01,2018-04-28 10:00:27,Telstra Internet,Telstra (Brisbane),5.31,16.527,34.33,1.05
2018-04-28 10:30:01,2018-04-28 10:30:29,Telstra Internet,Telstra (Brisbane),5.31,14.239,35.03,1.02
2018-04-28 11:00:01,2018-04-28 11:00:26,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.755,34.92,1.23
2018-04-28 11:30:01,2018-04-28 11:30:28,Telstra Internet,Telstra (Brisbane),5.31,16.456,34.6,1.14
2018-04-28 12:00:01,2018-04-28 12:00:26,Telstra Internet,Telstra (Brisbane),5.31,17.069,34.44,1.14
2018-04-28 12:30:01,2018-04-28 12:30:29,Telstra Internet,Telstra (Brisbane),5.31,17.72,33.47,0.96
2018-04-28 13:00:01,2018-04-28 13:00:28,Telstra Internet,Internode (Brisbane),5.31,15.774,33.46,1.03
2018-04-28 13:30:01,2018-04-28 13:30:26,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.23,34.78,1.15
2018-04-28 14:00:01,2018-04-28 14:00:28,Telstra Internet,Telstra (Brisbane),5.31,15.828,34.95,1.18
2018-04-28 14:30:01,2018-04-28 14:30:29,Telstra Internet,Telstra (Brisbane),5.31,14.032,34.84,0.96
2018-04-28 15:00:01,2018-04-28 15:00:29,Telstra Internet,Telstra (Brisbane),5.31,13.26,34.36,0.99
2018-04-28 15:30:01,2018-04-28 15:30:26,Telstra Internet,Telstra (Brisbane),5.31,13.607,34.5,1.26
2018-04-28 16:00:02,2018-04-28 16:00:26,Telstra Internet,Telstra (Brisbane),5.31,13.693,34.74,1.23
2018-04-28 16:30:01,2018-04-28 16:30:29,Telstra Internet,AARNet (Brisbane),5.31,15.303,35.14,2.09
2018-04-28 17:00:01,2018-04-28 17:00:28,Telstra Internet,Telstra (Brisbane),5.31,15.071,35.04,1.1
2018-04-28 17:30:01,2018-04-28 17:30:26,Telstra Internet,Telstra (Brisbane),5.31,15.031,34.93,1.17
2018-04-28 18:00:01,2018-04-28 18:00:29,Telstra Internet,Telstra (Brisbane),5.31,15.91,34.69,0.98
2018-04-28 18:30:01,2018-04-28 18:30:32,Telstra Internet,AARNet (Brisbane),5.31,19.039,35.4,1.51
2018-04-28 19:00:01,2018-04-28 19:00:30,Telstra Internet,Telstra (Brisbane),5.31,13.4,34.32,1.18
2018-04-28 19:30:01,2018-04-28 19:30:31,Telstra Internet,AARNet (Brisbane),5.31,15.155,34.89,1.55
2018-04-28 20:00:01,2018-04-28 20:00:29,Telstra Internet,Internode (Brisbane),5.31,18.612,30.3,1.14
2018-04-28 20:30:01,2018-04-28 20:30:25,Telstra Internet,Telstra (Brisbane),5.31,14.089,33.95,1.28
2018-04-28 21:00:01,2018-04-28 21:00:30,Telstra Internet,AARNet (Brisbane),5.31,16.278,34.92,1.7
2018-04-28 21:30:01,2018-04-28 21:30:29,Telstra Internet,Telstra (Brisbane),5.31,14.284,34.2,1.02
2018-04-28 22:00:01,2018-04-28 22:00:29,Telstra Internet,Telstra (Brisbane),5.31,14.269,34.13,1.03
2018-04-28 22:30:01,2018-04-28 22:30:27,Telstra Internet,Telstra (Brisbane),5.31,12.905,34.57,1.13
2018-04-28 23:00:01,2018-04-28 23:00:31,Telstra Internet,AARNet (Brisbane),5.31,14.711,34.96,1.57
2018-04-28 23:30:01,2018-04-28 23:30:30,Telstra Internet,Telstra (Brisbane),5.31,16.601,34.29,1.1
2018-04-29 00:00:01,2018-04-29 00:00:27,Telstra Internet,AARNet (Brisbane),5.31,17.36,35.21,2.02
2018-04-29 00:30:02,2018-04-29 00:30:34,Telstra Internet,Internode (Brisbane),5.31,18.206,23.59,1.03
2018-04-29 01:00:01,2018-04-29 01:00:33,Telstra Internet,AARNet (Brisbane),5.31,15.229,33.44,1.38
2018-04-29 01:30:01,2018-04-29 01:30:29,Telstra Internet,Telstra (Brisbane),5.31,14.154,34.29,1.07
2018-04-29 02:00:01,2018-04-29 02:00:29,Telstra Internet,Telstra (Brisbane),5.31,13.764,33.22,1.03
2018-04-29 02:30:01,2018-04-29 02:30:25,Telstra Internet,AARNet (Brisbane),5.31,17.933,32.4,2.2
2018-04-29 03:00:01,2018-04-29 03:00:29,Telstra Internet,Telstra (Brisbane),5.31,14.953,33.8,1.09
2018-04-29 03:30:01,2018-04-29 03:30:32,Telstra Internet,AARNet (Brisbane),5.31,16.821,33.47,1.39
2018-04-29 04:00:01,2018-04-29 04:00:31,Telstra Internet,Telstra (Brisbane),5.31,13.844,34.87,0.91
2018-04-29 04:30:01,2018-04-29 04:30:31,Telstra Internet,AARNet (Brisbane),5.31,17.433,32.28,1.51
2018-04-29 05:00:01,2018-04-29 05:00:32,Telstra Internet,Telstra (Brisbane),5.31,15.085,34.67,0.95
2018-04-29 05:30:01,2018-04-29 05:30:27,Telstra Internet,Telstra (Brisbane),5.31,13.73,35.06,1.2
2018-04-29 06:00:01,2018-04-29 06:00:28,Telstra Internet,Telstra (Brisbane),5.31,13.74,33.95,1.14
2018-04-29 06:30:01,2018-04-29 06:30:26,Telstra Internet,Telstra (Brisbane),5.31,17.351,34.37,1.18
2018-04-29 07:00:01,2018-04-29 07:00:28,Telstra Internet,Telstra (Brisbane),5.31,15.012,31.68,1.04
2018-04-29 07:30:01,2018-04-29 07:30:26,Telstra Internet,Telstra (Brisbane),5.31,16.378,35.09,1.2
2018-04-29 08:00:01,2018-04-29 08:00:26,Telstra Internet,Telstra (Brisbane),5.31,13.876,34.93,1.27
2018-04-29 08:30:01,2018-04-29 08:30:25,Telstra Internet,Telstra (Brisbane),5.31,14.046,34.61,1.27
2018-04-29 09:00:01,2018-04-29 09:00:32,Telstra Internet,AARNet (Brisbane),5.31,15.74,34.99,1.44
2018-04-29 09:30:01,2018-04-29 09:30:25,Telstra Internet,Telstra (Brisbane),5.31,16.251,34.77,1.35
2018-04-29 10:00:01,2018-04-29 10:00:30,Telstra Internet,Telstra (Brisbane),5.31,16.552,30.45,1.03
2018-04-29 10:30:01,2018-04-29 10:30:30,Telstra Internet,Telstra (Brisbane),5.31,15.716,33.31,0.94
2018-04-29 11:00:01,2018-04-29 11:00:29,Telstra Internet,Internode (Brisbane),5.31,18.627,31.86,1.21
2018-04-29 11:30:01,2018-04-29 11:30:28,Telstra Internet,Telstra (Brisbane),5.31,17.827,34.63,1.04
2018-04-29 12:00:01,2018-04-29 12:00:29,Telstra Internet,Telstra (Brisbane),5.31,19.058,34.07,1.05
2018-04-29 12:30:01,2018-04-29 12:30:28,Telstra Internet,Telstra (Brisbane),5.31,16.705,34.4,1.24
2018-04-29 13:00:01,2018-04-29 13:00:29,Telstra Internet,Internode (Brisbane),5.31,17.039,29.13,1.43
2018-04-29 13:30:01,2018-04-29 13:30:29,Telstra Internet,Telstra (Brisbane),5.31,16.289,33.26,1.07
2018-04-29 14:00:01,2018-04-29 14:00:28,Telstra Internet,Internode (Brisbane),5.31,18.144,34.87,1.04
2018-04-29 14:30:01,2018-04-29 14:30:28,Telstra Internet,Telstra (Brisbane),5.31,15.448,34.39,1.07
2018-04-29 15:00:01,2018-04-29 15:00:30,Telstra Internet,Telstra (Brisbane),5.31,17.732,34.72,1
2018-04-29 15:30:01,2018-04-29 15:30:28,Telstra Internet,Telstra (Brisbane),5.31,15.769,33.02,0.97
2018-04-29 16:00:01,2018-04-29 16:00:28,Telstra Internet,Telstra (Brisbane),5.31,14.584,34.43,1.07
2018-04-29 16:30:01,2018-04-29 16:30:31,Telstra Internet,Internode (Brisbane),5.31,17.395,31.37,0.89
2018-04-29 17:00:01,2018-04-29 17:00:29,Telstra Internet,Telstra (Brisbane),5.31,16.605,30.99,1.13
2018-04-29 18:00:01,2018-04-29 18:00:29,Telstra Internet,Telstra (Brisbane),5.31,19.165,34.9,1.13
2018-04-29 18:30:01,2018-04-29 18:30:29,Telstra Internet,Internode (Brisbane),5.31,18.201,28.63,1
2018-04-29 19:00:01,2018-04-29 19:00:28,Telstra Internet,Telstra (Brisbane),5.31,19.527,34.56,1.1
2018-04-29 19:30:01,2018-04-29 19:30:30,Telstra Internet,Telstra (Brisbane),5.31,15.113,31.82,0.94
2018-04-29 20:00:01,2018-04-29 20:00:27,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.053,32.1,1.12
2018-04-29 20:30:01,2018-04-29 20:30:29,Telstra Internet,Vocus Communications (Brisbane),5.31,18.567,32.23,0.95
2018-04-29 21:00:01,2018-04-29 21:00:26,Telstra Internet,Internode (Brisbane),5.31,18.46,31.01,1.22
2018-04-29 21:30:01,2018-04-29 21:30:28,Telstra Internet,Telstra (Brisbane),5.31,19.758,33.05,1.04
2018-04-29 22:00:01,2018-04-29 22:00:25,Telstra Internet,Internode (Brisbane),5.31,16.24,33.15,1.26
2018-04-29 22:30:01,2018-04-29 22:30:29,Telstra Internet,Telstra (Brisbane),5.31,18.286,32.86,1
2018-04-29 23:00:02,2018-04-29 23:00:28,Telstra Internet,Telstra (Brisbane),5.31,13.545,34.6,1.25
2018-04-29 23:30:01,2018-04-29 23:30:29,Telstra Internet,Vocus Communications (Brisbane),5.31,15.981,34.25,1.1
2018-04-30 00:00:01,2018-04-30 00:00:24,Telstra Internet,Telstra (Brisbane),5.31,14.062,34.96,1.4
2018-04-30 00:30:01,2018-04-30 00:30:27,Telstra Internet,Telstra (Brisbane),5.31,16.726,35.04,1.09
2018-04-30 01:00:01,2018-04-30 01:00:29,Telstra Internet,Telstra (Brisbane),5.31,15.362,34.39,1.04
2018-04-30 01:30:01,2018-04-30 01:30:29,Telstra Internet,Telstra (Brisbane),5.31,16.25,34.72,1.1
2018-04-30 02:00:01,2018-04-30 02:00:26,Telstra Internet,Telstra (Brisbane),5.31,13.65,35.03,1.22
2018-04-30 02:30:01,2018-04-30 02:30:28,Telstra Internet,Telstra (Brisbane),5.31,14.826,34.81,1.1
2018-04-30 03:00:01,2018-04-30 03:00:27,Telstra Internet,Telstra (Brisbane),5.31,14.263,34.93,1.09
2018-04-30 03:30:01,2018-04-30 03:30:28,Telstra Internet,Telstra (Brisbane),5.31,16.242,34.9,1.13
2018-04-30 04:00:01,2018-04-30 04:00:27,Telstra Internet,Telstra (Brisbane),5.31,13.906,34.7,1.17
2018-04-30 04:30:01,2018-04-30 04:30:26,Telstra Internet,Telstra (Brisbane),5.31,14.46,34.89,1.24
2018-04-30 05:00:01,2018-04-30 05:00:26,Telstra Internet,Telstra (Brisbane),5.31,14.016,34.99,1.26
2018-04-30 05:30:01,2018-04-30 05:30:32,Telstra Internet,Telstra (Brisbane),5.31,15.33,34.98,0.87
2018-04-30 06:00:01,2018-04-30 06:00:28,Telstra Internet,Telstra (Brisbane),5.31,12.656,34.77,1.08
2018-04-30 06:30:01,2018-04-30 06:30:29,Telstra Internet,Telstra (Brisbane),5.31,13.392,34.71,1.04
2018-04-30 07:00:01,2018-04-30 07:00:26,Telstra Internet,Telstra (Brisbane),5.31,13.462,34.91,1.18
2018-04-30 07:30:01,2018-04-30 07:30:27,Telstra Internet,Telstra (Brisbane),5.31,15.218,34.71,1.12
2018-04-30 08:00:01,2018-04-30 08:00:28,Telstra Internet,Telstra (Brisbane),5.31,13.792,35,1.14
2018-04-30 08:30:01,2018-04-30 08:30:33,Telstra Internet,Vocus Communications (Brisbane),5.31,16.989,14.79,0.97
2018-04-30 09:00:01,2018-04-30 09:00:27,Telstra Internet,Vocus Communications (Brisbane),5.31,17.601,35.09,1.11
2018-04-30 09:30:01,2018-04-30 09:30:26,Telstra Internet,Telstra (Brisbane),5.31,15.618,34.69,1.18
2018-04-30 10:00:01,2018-04-30 10:00:32,Telstra Internet,Telstra (Brisbane),5.31,15.945,34.31,0.93
2018-04-30 10:30:01,2018-04-30 10:30:27,Telstra Internet,Telstra (Brisbane),5.31,17.901,34.48,1.13
2018-04-30 11:00:01,2018-04-30 11:00:26,Telstra Internet,Internode (Brisbane),5.31,17.339,32.74,1.23
2018-04-30 11:30:01,2018-04-30 11:30:28,Telstra Internet,Telstra (Brisbane),5.31,16.763,34.41,1.17
2018-04-30 12:00:02,2018-04-30 12:00:28,Telstra Internet,Telstra (Brisbane),5.31,16.518,34.85,1.08
2018-04-30 12:30:01,2018-04-30 12:30:26,Telstra Internet,Telstra (Brisbane),5.31,16.304,34.96,1.23
2018-04-30 13:00:01,2018-04-30 13:00:28,Telstra Internet,Telstra (Brisbane),5.31,15.866,34.59,1.08
2018-04-30 13:30:01,2018-04-30 13:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.794,34.23,1.14
2018-04-30 14:00:01,2018-04-30 14:00:31,Telstra Internet,Telstra (Brisbane),5.31,17.443,34.52,0.96
2018-04-30 14:30:01,2018-04-30 14:30:30,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.986,34.44,0.9
2018-04-30 15:00:01,2018-04-30 15:00:25,Telstra Internet,Internode (Brisbane),5.31,18.033,32.97,1.43
2018-04-30 15:30:01,2018-04-30 15:30:29,Telstra Internet,Telstra (Brisbane),5.31,16.605,33.08,0.99
2018-04-30 16:00:01,2018-04-30 16:00:28,Telstra Internet,Vocus Communications (Brisbane),5.31,18.033,35.56,1.03
2018-04-30 16:30:01,2018-04-30 16:30:27,Telstra Internet,Telstra (Brisbane),5.31,16.054,34.69,1.27
2018-04-30 17:00:01,2018-04-30 17:00:27,Telstra Internet,Telstra (Brisbane),5.31,14.842,31.93,1.07
2018-04-30 17:30:01,2018-04-30 17:30:28,Telstra Internet,Telstra (Brisbane),5.31,16.067,33.76,1.08
2018-04-30 18:00:01,2018-04-30 18:00:27,Telstra Internet,'Yes' Optus (Brisbane),5.31,17.968,34.85,1.14
2018-04-30 18:30:01,2018-04-30 18:30:28,Telstra Internet,Telstra (Brisbane),5.31,16.428,34.43,1.06
2018-04-30 19:00:01,2018-04-30 19:00:33,Telstra Internet,Internode (Brisbane),5.31,18.006,35.22,0.82
2018-04-30 19:30:01,2018-04-30 19:30:28,Telstra Internet,Telstra (Brisbane),5.31,18.266,33.76,1
2018-04-30 20:00:01,2018-04-30 20:00:30,Telstra Internet,Telstra (Brisbane),5.31,19.634,32.38,0.9
2018-04-30 20:30:01,2018-04-30 20:30:31,Telstra Internet,Telstra (Brisbane),5.31,18.023,32.67,0.87
2018-04-30 21:00:01,2018-04-30 21:00:29,Telstra Internet,Telstra (Brisbane),5.31,16.414,33.74,0.96
2018-04-30 21:30:01,2018-04-30 21:30:31,Telstra Internet,AARNet (Brisbane),5.31,17.449,31.21,1.55
2018-04-30 22:00:01,2018-04-30 22:00:28,Telstra Internet,AARNet (Brisbane),5.31,16.979,34.92,1.85
2018-04-30 22:30:01,2018-04-30 22:30:26,Telstra Internet,Telstra (Brisbane),5.31,14.371,34.16,1.23
2018-04-30 23:00:01,2018-04-30 23:00:26,Telstra Internet,Telstra (Brisbane),5.31,12.671,34.33,1.15
2018-04-30 23:30:01,2018-04-30 23:30:25,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.382,23.63,1.18
2018-05-01 00:00:01,2018-05-01 00:00:31,Telstra Internet,Telstra (Brisbane),5.31,15.122,34.68,1.15
2018-05-01 00:30:01,2018-05-01 00:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.139,34.84,1.15
2018-05-01 01:00:01,2018-05-01 01:00:30,Telstra Internet,Telstra (Brisbane),5.31,12.185,34.91,0.96
2018-05-01 01:30:01,2018-05-01 01:30:26,Telstra Internet,Telstra (Brisbane),5.31,13.816,31.85,1.13
2018-05-01 02:00:01,2018-05-01 02:00:27,Telstra Internet,Telstra (Brisbane),5.31,15.709,35.14,1.02
2018-05-01 02:30:01,2018-05-01 02:30:31,Telstra Internet,AARNet (Brisbane),5.31,15.889,35.33,1.74
2018-05-01 03:00:01,2018-05-01 03:00:33,Telstra Internet,Telstra (Brisbane),5.31,14.121,34.51,1.1
2018-05-01 03:30:01,2018-05-01 03:30:30,Telstra Internet,Telstra (Brisbane),5.31,13.942,35.14,0.96
2018-05-01 04:00:01,2018-05-01 04:00:28,Telstra Internet,Telstra (Brisbane),5.31,15.111,34.95,1.09
2018-05-01 04:30:01,2018-05-01 04:30:27,Telstra Internet,Telstra (Brisbane),5.31,13.948,34.97,1.1
2018-05-01 05:00:01,2018-05-01 05:00:33,Telstra Internet,Telstra (Brisbane),5.31,14.266,33.92,1.16
2018-05-01 05:30:01,2018-05-01 05:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.175,34.91,1.12
2018-05-01 06:00:01,2018-05-01 06:00:27,Telstra Internet,Telstra (Brisbane),5.31,13.98,35.01,1.25
2018-05-01 06:30:01,2018-05-01 06:30:30,Telstra Internet,Telstra (Brisbane),5.31,14,35.04,1.11
2018-05-01 07:00:01,2018-05-01 07:00:29,Telstra Internet,AARNet (Brisbane),5.31,18.034,35.02,1.6
2018-05-01 07:30:01,2018-05-01 07:30:31,Telstra Internet,'Yes' Optus (Brisbane),5.31,16.883,35.26,1.02
2018-05-01 08:00:01,2018-05-01 08:00:29,Telstra Internet,Telstra (Brisbane),5.31,16.342,33.88,1.02
2018-05-01 08:30:01,2018-05-01 08:30:28,Telstra Internet,Telstra (Brisbane),5.31,13.956,33.38,0.99
2018-05-01 09:00:01,2018-05-01 09:00:25,Telstra Internet,Telstra (Brisbane),5.31,16.999,34.62,1.34
2018-05-01 09:30:01,2018-05-01 09:30:32,Telstra Internet,AARNet (Brisbane),5.31,15.775,35.39,1.73
2018-05-01 10:00:01,2018-05-01 10:00:31,Telstra Internet,Telstra (Brisbane),5.31,13.251,34.72,1.12
2018-05-01 10:30:01,2018-05-01 10:30:29,Telstra Internet,Telstra (Brisbane),5.31,13.849,34.9,0.96
2018-05-01 11:00:01,2018-05-01 11:00:28,Telstra Internet,Telstra (Brisbane),5.31,16.567,34.71,1.05
2018-05-01 11:30:01,2018-05-01 11:30:24,Telstra Internet,Telstra (Brisbane),5.31,17.902,34.57,1.43
2018-05-01 12:00:01,2018-05-01 12:00:27,Telstra Internet,Telstra (Brisbane),5.31,16.515,35.25,1.18
2018-05-01 12:30:01,2018-05-01 12:30:29,Telstra Internet,Telstra (Brisbane),5.31,16,34.66,1.16
2018-05-01 13:00:01,2018-05-01 13:00:28,Telstra Internet,Telstra (Brisbane),5.31,16.574,34.91,1.09
2018-05-01 13:30:01,2018-05-01 13:30:31,Telstra Internet,AARNet (Brisbane),5.31,17.541,35.13,1.58
2018-05-01 14:00:01,2018-05-01 14:00:28,Telstra Internet,AARNet (Brisbane),5.31,18.056,35.22,1.9
2018-05-01 14:30:01,2018-05-01 14:30:28,Telstra Internet,Telstra (Brisbane),5.31,15.609,34.64,1.03
2018-05-01 15:00:01,2018-05-01 15:00:30,Telstra Internet,Internode (Brisbane),5.31,17.437,31.52,0.8
2018-05-01 15:30:01,2018-05-01 15:30:28,Telstra Internet,Telstra (Brisbane),5.31,17.357,34.19,1.09
2018-05-01 16:00:01,2018-05-01 16:00:27,Telstra Internet,'Yes' Optus (Brisbane),5.31,18.034,35.13,1.11
2018-05-01 16:30:01,2018-05-01 16:30:25,Telstra Internet,Telstra (Brisbane),5.31,15.986,35.43,1.28
2018-05-01 17:00:01,2018-05-01 17:00:25,Telstra Internet,Telstra (Brisbane),5.31,13.573,34.48,1.29
2018-05-01 17:30:01,2018-05-01 17:30:30,Telstra Internet,Telstra (Brisbane),5.31,14.374,32.75,0.97
2018-05-01 18:00:01,2018-05-01 18:00:30,Telstra Internet,Telstra (Brisbane),5.31,13.737,32.49,0.87
2018-05-01 18:30:01,2018-05-01 18:30:27,Telstra Internet,Telstra (Brisbane),5.31,17.486,34.02,1.38
2018-05-01 19:00:01,2018-05-01 19:00:27,Telstra Internet,Telstra (Brisbane),5.31,15.866,29.53,1.07
2018-05-01 19:30:01,2018-05-01 19:30:49,Telstra Internet,AARNet (Brisbane),5.31,30.211,21.23,0.95
2018-05-01 20:00:01,2018-05-01 20:00:47,Telstra Internet,AARNet (Brisbane),5.31,39.285,19.67,0.87
2018-05-01 20:30:01,2018-05-01 20:30:26,Telstra Internet,Telstra (Brisbane),5.31,13.972,33.49,1.14
2018-05-01 21:00:01,2018-05-01 21:00:31,Telstra Internet,AARNet (Brisbane),5.31,17.603,34.58,1.43
2018-05-01 21:30:01,2018-05-01 21:30:29,Telstra Internet,Telstra (Brisbane),5.31,17.074,34.38,1.01
2018-05-01 22:00:01,2018-05-01 22:00:28,Telstra Internet,Telstra (Brisbane),5.31,16.674,27.06,0.89
2018-05-01 22:30:01,2018-05-01 22:30:28,Telstra Internet,Telstra (Brisbane),5.31,15.916,35.08,1.15
2018-05-01 23:00:01,2018-05-01 23:00:28,Telstra Internet,AARNet (Brisbane),5.31,18,35.7,1.7
2018-05-01 23:30:01,2018-05-01 23:30:28,Telstra Internet,Telstra (Brisbane),5.31,13.522,34.58,1.04
2018-05-02 00:00:01,2018-05-02 00:00:27,Telstra Internet,Telstra (Brisbane),5.31,15.35,35.12,1.12
2018-05-02 00:30:01,2018-05-02 00:30:28,Telstra Internet,Telstra (Brisbane),5.31,12.697,35.3,1.02
2018-05-02 01:00:01,2018-05-02 01:00:26,Telstra Internet,Telstra (Brisbane),5.31,13.97,34.81,1.37
2018-05-02 01:30:01,2018-05-02 01:30:30,Telstra Internet,Telstra (Brisbane),5.31,15.996,34.37,1.1
2018-05-02 02:00:01,2018-05-02 02:00:27,Telstra Internet,Telstra (Brisbane),5.31,14.848,34.19,1.09
2018-05-02 02:30:01,2018-05-02 02:30:26,Telstra Internet,Telstra (Brisbane),5.31,13.872,34.31,1.22
2018-05-02 03:00:01,2018-05-02 03:00:26,Telstra Internet,Telstra (Brisbane),5.31,14.233,34.83,1.2
2018-05-02 03:30:01,2018-05-02 03:30:27,Telstra Internet,Telstra (Brisbane),5.31,14.468,34.49,1.46
2018-05-02 04:00:01,2018-05-02 04:00:31,Telstra Internet,AARNet (Brisbane),5.31,15.252,35.01,1.53
2018-05-02 04:30:01,2018-05-02 04:30:25,Telstra Internet,Telstra (Brisbane),5.31,14.88,35,1.27
2018-05-02 05:00:01,2018-05-02 05:00:27,Telstra Internet,Telstra (Brisbane),5.31,13.869,35.04,1.12
2018-05-02 05:30:01,2018-05-02 05:30:27,Telstra Internet,Telstra (Brisbane),5.31,13.896,34.98,1.13
2018-05-02 06:00:01,2018-05-02 06:00:27,Telstra Internet,Telstra (Brisbane),5.31,13.232,34.28,1.12
